DEP11:DEP12:DEP13:DEP14:DEP15:DEP21:DEP22:DEP23:DEP31:DEP32:DEP41:DEP42:DEP43:DEP44:DEP45:DEP46:DEP51:DEP52:DEP53:DEP54:DEP61:DEP62:DEP63:DEP64:DEP65:DEP71:DEP72:DEP73:DEP74:DEP81:DEP82:DEP83:DEP85:DEP86:DEP91:DEP92:DEP93:DEP94:DEP95:DEP96:DEP97:DEP98:RG:NATIOPR:AGEPR:SEXEPR:MATRIPR:COHABPR:OCCUPPR:CSPR:STATUPR:PCSPR:NATIOCJ:AGECJ:MATRICJ:OCCUPCJ:CSCJ:STATUCJ:PCSCJ:NBACT:NBCHOM:NM14A:NBPERS:INDEP:TYPMEN1:TYPMEN2:DIPLOPR:DIPLOCJ:ETUDPR:ETUDCJ:CC:NATEVE1:NATEVE3:CONFORT1:CONFORT2:CONFORT3:CONFORT4:NBENF:NBPHAB:EXIEVE:EXENF:SITLOG:STALOG:NBGAR:DATE1:PROHLM:DISPO_RS:VEHIC:NBROUE:DOMTRAV:IMPO:RMINI:PATRIB:VARI1:VARI5:VARIF:CHOMAGE1:CHOMAGE2:AISE:EPARGNE:NIVEAU:REVAID:REVCHO:REVDIV:REVEXC:REVFAM:REVIND:REVINV:REVLOG:REVPAT:REVRET:REVRMI:REVSAL:REVSEC:REVVEN:REVTOT:IMPOTS:DONTOT:NUC:REVDISP:REVGLOB:REVGLDIS:COEF:NUMEN
9886:156:0:0:0:0:0:0:43200:2520:0:0:0:0:0:0:0:0:0:0:0:0:7574:2160:0:650:200:650:0:2246:0:0:135:0:950:12870:0:0:0:0:0:0:11:01:40:2:1:2:2:55:4:55::::::::0:1:0:1:0:1:1:5::5::5:::1:1:1:1::2:2:2:3:3:0:28101994:2:2:0:0:2:1:8000:01:4:3:2:2::3:2:4:0:80500:0:0:0:0:0:0:337:0:0:0:0:0:80837:12200:0:1:68637:80837:68637:1.356295:1
8372:252:1297:0:0:17140:2074:0:46800:2160:2000:0:2900:2522:2393:0:0:0:3510:0:0:0:11998:7120:0:11804:0:585:0:0:0:2220:420:0:7130:670:0:0:0:60000:0:0:11:01:23:1:1:1:1:43:4:43:01:25:1:1:43:2:43:2:0:0:2:0:2:2:6:6:6:6:5:::1:1:1:1::1:2:2:3:3:1:17101994:2:2:0:0:2:2:10000:04:1:0:3:3:1:1:1:3:1779:0:0:0:0:0:26400:0:1404:0:0:118000:0:0:145804:0:60000:1.7:145804:147583:87583:0.864047:2
27867:2337:832:0:0:13170:0:0:3600:4245:2100:0:0:699:3522:0:847:0:0:0:0:728:2250:1295:0:267:5028:618:0:0:0:53971:216:0:3804:56478:0:0:0:10000:0:0:11:01:38:1:1:2:1:33:2:33::::::::1:0:0:1:0:1:1:7::7::5:::1:1:1:1::2:2:2:3:1:0:07101994::2:0:0:2:1:8000:06:2:2:2:1::1:1:3:0:0:0:150000:0:0:0:0:42863:0:0:180000:0:0:222863:55808:10550:1:167055:372863:306505:1.220373:3
2668:0:0:2615:0:35880:0:0:66744:1664:0:0:0:0:4280:5760:3868:0:0:0:0:0:12850:2276:0:3510:1680:2860:0:13338:0:1296:540:0:3888:51441:0:0:29120:0:0:0:11:01:55:2:4:2:1:38:4:38::::::::1:0:0:1:0:1:1:6::6::5:0:0:1:1:1:1::2:1:2:3:3:0:31101994:2:2:0:0:1:1:99999:03:3:4:3:1::3:2:3:0:0:0:5200:0:0:0:0:0:0:0:280000:0:0:280000:50771:0:1:229229:285200:234429:1.19988:4
33830:1122:3243:5174:0:11201:2:0:54552:4080:0:1:7:12:4447:0:6084:0:2730:0:0:11414:1346:6308:0:4475:12168:1703:0:1981:445:37858:320:1000:9129:27472:0:0:0:0:0:0:11:01:38:1:1:2:1:52:3:52::::::::1:1:0:2:0:7:7:7::7::5:::1:1:1:1::3:2:2:3:3:1:14101994:2:2:1:0:2:1:20000:05:4:4:4:3::3:3:3:0:13000:0:0:0:0:0:0:9401:0:6066:223200:0:0:251667:26802:0:1.7:224865:251667:224865:1.087378:5
16234:76:413:0:0:0:0:0:62280:1300:0:0:0:468:0:0:3281:0:3898:0:0:10034:2066:2762:0:520:2860:5408:0:2860:9679:6006:216:0:8592:40377:0:0:0:0:0:0:11:01:71:2:1:2:5:38:4:74::::::::0:0:0:1:0:1:1:0::5::5:::1:1:1:1::2:2:2:3:3:1:17101994:2:2:1:0:2:1::99:4:5:4:0::3:3:4:0:0:0:0:0:0:0:0:5392:174000:0:0:0:0:179392:39707:0:1:139685:179392:139685:1.181478:6
10860:0:859:1170:0:18000:0:0:26400:1600:0:0:0:0:0:0:0:0:0:0:10400:2600:12066:2304:0:0:6700:11492:0:0:0:43799:250:1000:6750:19378:5400:0:0:24000:0:0:11:01:27:1:1:2:1:37:4:37::::::::1:0:0:1:0:1:1:7::7::5:::0:1:1:1::1:2:2:3:3:0:09111994:2:2:0:0:2:1:9000:03:1:0:1:1::2:1:3:0:0:0:0:0:0:0:0:4163:0:0:149000:0:0:153163:18708:24000:1:134455:153163:110455:1.236265:7
31746:570:422:1092:0:0:0:0:18540:7428:0:0:7200:0:8767:0:0:0:0:0:0:13312:2220:5094:0:3874:2884:8730:0:6110:17511:40818:300:0:6480:67420:12000:0:0:0:340:0:11:01:64:1:2:1:1:33:1:33:01:63:2:7:47:4:86:1:0:0:2:0:2:2:7:5:7:5:5:::1:1:1:1:2:4:2:1:3:1:1:10101994::1:1:0:2:1:25000:07:3:4:4:1:0:2:2:3:0:0:0:0:0:0:0:0:7969:0:0:516055:0:0:524024:63580:0:1.7:460444:524024:460444:1.067722:8
11258:0:428:1612:0:28179:0:0:27000:1700:2548:0:40317:416:4272:0:1515:0:0:0:0:8840:1080:3688:0:8212:780:1456:0:8225:7514:4965:160:0:6990:13150:0:0:0:10800:0:0:11:01:62:2:4:2:5:54:4:77::::::::0:0:0:1:0:1:1:5::5::5:::1:1:1:1:3:2:2:1:3:3:0:06101994:1:2:1:0:2:1:12000:02:3:3:3:0::3:2:4:66000:0:0:0:0:0:0:0:1349:72000:0:0:0:0:73349:12480:10800:1:60869:139349:116069:1.252576:9
29246:769:0:0:0:0:0:0:26400:2388:0:0:0:0:4130:4452:1820:0:15600:0:0:0:1680:3900:0:0:3660:0:0:6240:587:300:151:0:8800:9500:0:0:0:0:0:0:11:02:64:2:3:2:2:23:5:23::::::::0:1:0:1:0:1:1:5::5::5:::1:1:1:1:1:5:2:1:3:1:1:04101994::2:0:0:1:2:6000:08:3:4:3:0::2:2:3:0:31200:0:0:0:0:0:0:0:90000:0:0:0:0:121200:9500:0:1:111700:121200:111700:1.322001:10
